cd,zip,city,state,res_ratio,bus_ratio,oth_ratio,tot_ratio
0103,35135,RIVERSIDE,AL,0.002373779,0.001340438,0,0.002253495
0103,36273,RANBURNE,AL,0.003751397,0.003518649,0.001417291,0.003684918
0103,36203,OXFORD,AL,0.027195199,0.05056801,0.03037052,0.028810168
0103,36262,FRUITHURST,AL,0.002033627,0.001474481,0.00060741,0.001965438
0103,36801,OPELIKA,AL,0.030983041,0.066418686,0.113788216,0.035138567
0103,36832,AUBURN,AL,0.040497595,0.018598572,0.055780522,0.039384089
0103,36853,DADEVILLE,AL,0.015953156,0.016788982,0.017716137,0.016047011
0103,36104,MONTGOMERY,AL,0.000014578,0,0,1.3295E-05
0103,36119,MONTGOMERY,AL,0.000000000,0,0.000303705,6.64748E-06
0103,35032,BON AIR,AL,0.000000000,6.70219E-05,0,4.43165E-06
0103,35044,CHILDERSBURG,AL,0.010287186,0.012499581,0.005669164,0.010332396
0103,35987,STEELE,AL,0.003802420,0.003686204,0.000506175,0.003722587
0103,36078,TALLASSEE,AL,0.005981826,0.005261218,0.001417291,0.00583427
0103,36275,SPRING GARDEN,AL,0.000000000,3.35109E-05,0,2.21583E-06
0103,36201,ANNISTON,AL,0.027926527,0.066016554,0.019133428,0.030252671
0103,36874,SALEM,AL,0.012269790,0.001675547,0.007491395,0.011464683
0103,36852,CUSSETA,AL,0.003673648,0.001709058,0.003543227,0.00354089
0103,36856,FORT MITCHELL,AL,0.010318772,0.004021313,0.004555578,0.009776224
0103,35082,HOLLINS,AL,0.000473784,0.000201066,0.00020247,0.000449813
0103,36029,FITZPATRICK,AL,0.000298848,3.35109E-05,0.00040494,0.000283626
0103,31905,FORT BENNING,GA,0.000034015,0.000134044,0,3.98849E-05
0103,36261,EDWARDSVILLE,AL,0.000000000,3.35109E-05,0,2.21583E-06
0103,36865,LOACHAPOKA,AL,0.000000000,0,0.000101235,2.21583E-06
0103,36087,TUSKEGEE INSTITUTE,AL,0.000000000,0,0.000101235,2.21583E-06
0103,35004,MOODY,AL,0.014811215,0.018196441,0.008604981,0.014899213
0103,35014,ALPINE,AL,0.005595510,0.001474481,0.001113586,0.005224917
0103,35089,KELLYTON,AL,0.001003450,0.001005328,0.00060741,0.000994906
0103,35973,GAYLESVILLE,AL,0.002140532,0.000737241,0.00040494,0.002009754
0103,35953,ASHVILLE,AL,0.009397930,0.005060152,0.002227171,0.008954152
0103,36075,SHORTER,AL,0.002376209,0.001642036,0.000506175,0.002286732
0103,36204,ANNISTON,AL,0.001768793,0.003116518,0.000101235,0.001821409
0103,36862,LAFAYETTE,AL,0.008564556,0.00924902,0.011135857,0.008666095
0103,36875,SEALE,AL,0.006540648,0.002178211,0.005365459,0.006226471
0103,36879,WAVERLY,AL,0.003574032,0.000871284,0.001214821,0.003343681
0103,36267,MILLERVILLE,AL,0.000000000,3.35109E-05,0,2.21583E-06
0103,36031,FORT DAVIS,AL,0.000000000,3.35109E-05,0,2.21583E-06
0104,35031,BLOUNTSVILLE,AL,0.002068387,0.001269969,0.003364067,0.002035844
0104,35578,NAUVOO,AL,0.008727584,0.001871533,0.001744331,0.008097547
0104,35581,PHIL CAMPBELL,AL,0.008034581,0.003743065,0.00934463,0.007750199
0104,35546,BERRY,AL,0.006853025,0.003442283,0.001245951,0.006498299
0104,35406,TUSCALOOSA,AL,0.020967973,0.018648486,0.016072764,0.020705792
0104,35654,RUSSELLVILLE,AL,0.011603146,0.006684045,0.00909544,0.011199556
0104,35661,MUSCLE SHOALS,AL,0.025412748,0.040872936,0.042736108,0.02686398
0104,35651,MOUNT HOPE,AL,0.001728524,0.000969187,0.00024919,0.001645078
0104,35672,TOWN CREEK,AL,0.009346241,0.005313816,0.005855968,0.008987626
0104,35755,LANGSTON,AL,0.001006314,0.000534724,0.000622975,0.000964855
0104,35769,SCOTTSBORO,AL,0.003581841,0.000601564,0.000872165,0.003314277
0104,35901,GADSDEN,AL,0.027417411,0.053472361,0.051831547,0.029770606
0104,35904,GADSDEN,AL,0.018302170,0.016843794,0.014826813,0.018129628
0104,35959,CEDAR BLUFF,AL,0.000050448,0,0,4.58306E-05
0104,35559,GLEN ALLEN,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35053,CRANE HILL,AL,0.007301751,0.001370229,0.002242711,0.006775695
0104,35179,VINEMONT,AL,0.013055530,0.006082481,0.008347869,0.012461104
0104,35574,KENNEDY,AL,0.002009973,0.000434463,0.001121356,0.001879055
0104,35504,JASPER,AL,0.020033349,0.008388477,0.042611513,0.019629978
0104,35553,DOUBLE SPRINGS,AL,0.006651231,0.003642805,0.001495141,0.006334274
0104,35564,HACKLEBURG,AL,0.003842049,0.002573357,0.005855968,0.003789469
0104,35548,BRILLIANT,AL,0.002586147,0.000534724,0.003987042,0.002465205
0104,35594,WINFIELD,AL,0.010655246,0.009223982,0.008347869,0.010507273
0104,35643,HILLSBORO,AL,0.004699672,0.002740459,0.001993521,0.004505874
0104,35674,TUSCUMBIA,AL,0.028917588,0.036628568,0.061549963,0.030105893
0104,35957,BOAZ,AL,0.019966970,0.030646347,0.015325193,0.0206479
0104,35961,COLLINSVILLE,AL,0.006080367,0.002005214,0.002741091,0.005721591
0104,35973,GAYLESVILLE,AL,0.002055111,0.000133681,0,0.001876643
0104,35988,SYLVANIA,AL,0.002429492,0.000902346,0.006354348,0.002395253
0104,36272,PIEDMONT,AL,0.001662144,0.000601564,0,0.001553417
0104,35480,RALPH,AL,0.000172587,0,0,0.000156789
0104,35621,EVA,AL,0.000236311,6.68405E-05,0,0.000219505
0104,35771,SECTION,AL,0.000539002,6.68405E-05,0.00024919,0.000499313
0104,36040,HAYNEVILLE,AL,0.000005310,3.34202E-05,0,7.23641E-06
0104,35057,CULLMAN,AL,0.019640382,0.010661052,0.011711936,0.018838797
0104,35063,EMPIRE,AL,0.004781983,0.000534724,0.001868926,0.004419037
0104,35098,LOGAN,AL,0.002230353,0.000434463,0.00024919,0.002062378
0104,35473,NORTHPORT,AL,0.016671889,0.012799947,0.013207077,0.016325349
0104,35550,CORDOVA,AL,0.008985136,0.005781699,0.015823573,0.008886316
0104,35544,BEAVERTON,AL,0.001258556,0.000534724,0.000124595,0.00118436
0104,35543,BEAR CREEK,AL,0.001632937,0.001236548,0.000872165,0.001589599
0104,35446,BUHL,AL,0.003324288,0.001570751,0,0.003133367
0104,35673,TRINITY,AL,0.007577890,0.005013034,0.004111637,0.007325663
0104,35903,GADSDEN,AL,0.025152540,0.026067776,0.014951408,0.025021106
0104,35905,GADSDEN,AL,0.007904477,0.005748279,0.006105158,0.007714017
0104,35971,FYFFE,AL,0.006457403,0.003041241,0.005357588,0.006189546
0104,35978,HENAGAR,AL,0.007203509,0.004712252,0.002616496,0.006934896
0104,35466,GORDO,AL,0.000281449,3.34202E-05,0,0.000258099
0104,35401,TUSCALOOSA,AL,0.000000000,6.68405E-05,0,4.82428E-06
0104,35551,DELMAR,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35062,DORA,AL,0.003634944,0.002539937,0.003987042,0.003562728
0104,35058,CULLMAN,AL,0.014752192,0.015239623,0.010839771,0.014711629
0104,35130,QUINTON,AL,0.004099601,0.00143707,0.002491901,0.003876306
0104,35575,LYNN,AL,0.001542661,0.001002607,0,0.001473816
0104,35571,HODGES,AL,0.001659489,0.001102867,0.000373785,0.001594423
0104,35579,OAKMAN,AL,0.004529741,0.001002607,0.002242711,0.00423089
0104,35582,RED BAY,AL,0.005626331,0.004578571,0.003613257,0.005511735
0104,35580,PARRISH,AL,0.006183919,0.002072054,0.001619736,0.005798779
0104,35502,JASPER,AL,0.004463361,0.012766526,0.00024919,0.004981065
0104,35555,FAYETTE,AL,0.014924779,0.021121583,0.01918764,0.015454567
0104,35452,COKER,AL,0.005209467,0.001704432,0.000622975,0.004867694
0104,35616,CHEROKEE,AL,0.006552989,0.003876746,0.001245951,0.006257086
0104,35906,RAINBOW CITY,AL,0.014120259,0.022826014,0.016820334,0.014800878
0104,35963,DAWSON,AL,0.002355147,0.000233942,0.000996761,0.002175748
0104,35984,MENTONE,AL,0.003552634,0.001336809,0.001495141,0.003352872
0104,35603,DECATUR,AL,0.000172587,0,0,0.000156789
0104,35016,ARAB,AL,0.022948739,0.023160217,0.012085721,0.022753697
0104,35019,BAILEYTON,AL,0.002591458,0.001604171,0.001121356,0.002491738
0104,35033,BREMEN,AL,0.006029919,0.00143707,0.00074757,0.00559616
0104,35055,CULLMAN,AL,0.028370621,0.061159013,0.046598555,0.031090045
0104,35087,JOPPA,AL,0.001925007,0.000568144,0.001245951,0.001813928
0104,35148,SUMITON,AL,0.003839393,0.005748279,0.003987042,0.003980027
0104,35576,MILLPORT,AL,0.004086325,0.001637591,0.003239472,0.003893191
0104,35541,ARLEY,AL,0.006837094,0.000634984,0.00049838,0.006266734
0104,35554,ELDRIDGE,AL,0.001712592,0.000601564,0.00074757,0.00161372
0104,35444,BROOKWOOD,AL,0.005095294,0.004177528,0.00024919,0.004935234
0104,35660,SHEFFIELD,AL,0.014664571,0.025700154,0.029404436,0.015746436
0104,35747,GRANT,AL,0.008793963,0.003509124,0.001993521,0.008280869
0104,35951,ALBERTVILLE,AL,0.017943721,0.008087695,0.0100922,0.017080348
0104,35962,CROSSVILLE,AL,0.009370138,0.003375443,0.005357588,0.008859782
0104,35974,GERALDINE,AL,0.002344526,0.002239155,0.001245951,0.002315652
0104,35979,HIGDON,AL,0.001178901,0.000434463,0,0.001102347
0104,35754,LACEYS SPRING,AL,0.000079655,0,0,7.23641E-05
0104,35490,VANCE,AL,0.000103552,3.34202E-05,0,9.64855E-05
0104,35990,WALNUT GROVE,AL,0.000002655,3.34202E-05,0,4.82428E-06
0104,36271,OHATCHEE,AL,0.000010621,0,0,9.64855E-06
0104,35038,BURNWELL,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35070,GARDEN CITY,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35545,BELK,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35577,NATURAL BRIDGE,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35006,ADGER,AL,0.000403588,0.000267362,0.00049838,0.000395591
0104,35121,ONEONTA,AL,0.000140725,0,0.00049838,0.000137492
0104,35175,UNION GROVE,AL,0.005517468,0.001771272,0.00049838,0.005149914
0104,35475,NORTHPORT,AL,0.022091115,0.006149322,0.00049838,0.020522469
0104,35503,JASPER,AL,0.013968913,0.011062095,0.022676302,0.013927684
0104,35542,BANKSTON,AL,0.002025904,0.000434463,0,0.001871819
0104,35563,GUIN,AL,0.005727228,0.003475703,0.004111637,0.005533444
0104,35618,COURTLAND,AL,0.002835735,0.002539937,0.002491901,0.002807728
0104,35586,SULLIGENT,AL,0.006473334,0.001604171,0.00909544,0.006172661
0104,35776,WOODVILLE,AL,0.000716899,0.000167101,0,0.000663338
0104,35976,GUNTERSVILLE,AL,0.027921895,0.045217566,0.020059806,0.029018019
0104,35968,FORT PAYNE,AL,0.010079071,0.017980082,0.005482183,0.01056034
0104,35986,RAINSVILLE,AL,0.010899523,0.008956621,0.007849489,0.010700244
0104,35989,VALLEY HEAD,AL,0.004505844,0.001136288,0.000872165,0.004192296
0104,35954,ATTALLA,AL,0.018065859,0.019684513,0.012584102,0.018076561
0104,35956,BOAZ,AL,0.011974871,0.006082481,0.001993521,0.011356345
0104,35952,ALTOONA,AL,0.009290482,0.004545151,0.002118116,0.008809128
0104,35902,GADSDEN,AL,0.003616358,0.014504378,0.00024919,0.004337024
0104,35765,PISGAH,AL,0.000363760,3.34202E-05,0.00024919,0.000337699
0104,35983,LEESBURG,AL,0.000095587,0,0,8.6837E-05
0104,35077,HANCEVILLE,AL,0.019173070,0.014604639,0.016446549,0.018790554
0104,35056,CULLMAN,AL,0.004038532,0.01620881,0.000124595,0.004841161
0104,35565,HALEYVILLE,AL,0.019619141,0.020987902,0.039870421,0.020109993
0104,35476,NORTHPORT,AL,0.000764692,0.009591605,0.003613257,0.001456931
0104,35501,JASPER,AL,0.015899231,0.050798743,0.084973835,0.019755409
0104,35540,ADDISON,AL,0.003568565,0.00153733,0.000622975,0.003364932
0104,35552,DETROIT,AL,0.001845352,0.000802085,0.000622975,0.001746388
0104,35549,CARBON HILL,AL,0.005546675,0.001570751,0.003364067,0.005217454
0104,35587,TOWNLEY,AL,0.001709937,0.000802085,0,0.001611308
0104,35592,VERNON,AL,0.006343230,0.005213555,0.020807376,0.006541718
0104,35585,SPRUCE PINE,AL,0.002124146,0.001303389,0.000124595,0.002026196
0104,35650,MOULTON,AL,0.018711068,0.022558652,0.01943683,0.019002822
0104,35653,RUSSELLVILLE,AL,0.013748533,0.021723147,0.015823573,0.014364281
0104,35907,GADSDEN,AL,0.010851729,0.00441147,0.005606778,0.010285356
0104,35967,FORT PAYNE,AL,0.021281285,0.038165898,0.035758784,0.02278023
0104,35966,FLAT ROCK,AL,0.001994042,0.001002607,0.000996761,0.001903177
0104,35972,GALLANT,AL,0.001287763,0.000401043,0,0.001198833
0104,35584,SIPSEY,AL,0.000000000,6.68405E-05,0,4.82428E-06
0104,35457,ECHOLA,AL,0.000169932,6.68405E-05,0,0.000159201
0104,35560,GOODSPRINGS,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35964,DOUGLAS,AL,0.000000000,3.34202E-05,0,2.41214E-06
0104,35083,HOLLY POND,AL,0.004346533,0.001637591,0.001619736,0.004098222
0104,35570,HAMILTON,AL,0.015052227,0.013501771,0.035758784,0.015341197
0104,35572,HOUSTON,AL,0.001786938,0.000167101,0.00049838,0.001645078
0104,35458,ELROD,AL,0.000870900,0.000167101,0,0.000803242
0104,35619,DANVILLE,AL,0.003433150,0.001203128,0.001245951,0.003229853
0104,35593,VINA,AL,0.002851666,0.000735245,0.001370546,0.002670237
0104,35622,FALKVILLE,AL,0.002100249,0.000200521,0.000872165,0.001939359
0104,35646,LEIGHTON,AL,0.006324644,0.004110688,0.003613257,0.006112357
0104,35760,NEW HOPE,AL,0.000337208,0,0,0.000306342
0104,35950,ALBERTVILLE,AL,0.023970984,0.040939777,0.027286319,0.025259908
0104,35975,GROVEOAK,AL,0.001542661,0.000167101,0,0.001413513
0104,35981,IDER,AL,0.003186219,0.002172315,0.004111637,0.003130955
0104,35980,HORTON,AL,0.006393679,0.001704432,0.002118116,0.005972453
0104,35573,KANSAS,AL,0.000000000,3.34202E-05,0,2.41214E-06
0105,35612,ATHENS,AL,0.002658823,0.009504202,0.000184621,0.003158435
0105,35614,ATHENS,AL,0.010023712,0.002707429,0.006000185,0.009322591
0105,35740,BRIDGEPORT,AL,0.004480610,0.001917762,0.003046248,0.004234386
0105,35746,FACKLER,AL,0.001114322,0.000197417,0.000184621,0.00101579
0105,35752,HOLLYWOOD,AL,0.002980162,0.001156298,0.000738484,0.002774333
0105,35776,WOODVILLE,AL,0.004234422,0.0011845,0.000461553,0.003889619
0105,35811,HUNTSVILLE,AL,0.034455861,0.02346438,0.018277485,0.033148532
0105,35803,HUNTSVILLE,AL,0.035127046,0.015708726,0.020492938,0.033167043
0105,35762,NORMAL,AL,0.003215984,0.002933048,9.23105E-05,0.003114472
0105,35751,HOLLYTREE,AL,0.000375760,0,9.23105E-05,0.000337825
0105,35893,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35175,UNION GROVE,AL,0.001630019,0.000733262,0.000369242,0.001524842
0105,35633,FLORENCE,AL,0.026754085,0.010688702,0.005723253,0.024908833
0105,35645,KILLEN,AL,0.016997292,0.007642845,0.003230869,0.015884732
0105,35670,SOMERVILLE,AL,0.011039558,0.006007107,0.003600111,0.010440191
0105,35749,HARVEST,AL,0.029819765,0.009532405,0.004615527,0.027523509
0105,35758,MADISON,AL,0.057504179,0.074426082,0.061940367,0.059003739
0105,35769,SCOTTSBORO,AL,0.011892144,0.009193976,0.006738669,0.011541594
0105,35773,TONEY,AL,0.016217267,0.005894297,0.004523216,0.015077191
0105,35806,HUNTSVILLE,AL,0.037563005,0.05366913,0.062771162,0.039516308
0105,35966,FLAT ROCK,AL,0.003576195,0.001522929,0.000830795,0.003338917
0105,35899,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35617,CLOVERDALE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35622,FALKVILLE,AL,0.007209402,0.003581702,0.002307763,0.006788901
0105,35673,TRINITY,AL,0.003342965,0.001889559,0.001292347,0.003172319
0105,35759,MERIDIANVILLE,AL,0.012166837,0.005414857,0.002030832,0.011358798
0105,35768,SCOTTSBORO,AL,0.015551265,0.028033166,0.011908059,0.016484025
0105,35815,HUNTSVILLE,AL,0.003052723,0.011083535,0.000184621,0.003639721
0105,35807,HUNTSVILLE,AL,0.002010962,0.006853178,0.000184621,0.002362463
0105,35764,PAINT ROCK,AL,0.000881092,0.000394833,9.23105E-05,0.000821425
0105,35766,PRINCETON,AL,0.000230639,8.46071E-05,9.23105E-05,0.00021519
0105,35897,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35894,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35619,DANVILLE,AL,0.004016741,0.001128095,0.000738484,0.003697568
0105,35603,DECATUR,AL,0.039366651,0.022928535,0.052432383,0.038345489
0105,35744,DUTTON,AL,0.003374062,0.00070506,0.001107726,0.003098275
0105,35772,STEVENSON,AL,0.006566723,0.004822607,0.0035078,0.006346951
0105,35978,HENAGAR,AL,0.001456392,0.000366631,0.000553863,0.00134436
0105,35647,LESTER,AL,0.001536727,0.000648655,0.000369242,0.001434601
0105,35808,HUNTSVILLE,AL,0.003249673,0.004173952,0.004984769,0.003368998
0105,35812,HUNTSVILLE,AL,0.000158078,0.000451238,0.000184621,0.000182796
0105,35179,VINEMONT,AL,0.000168444,0,0,0.000150402
0105,35615,BELLE MINA,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35611,ATHENS,AL,0.035979631,0.041457499,0.036185729,0.03643423
0105,35610,ANDERSON,AL,0.002832450,0.000846071,0.000646174,0.002614676
0105,35634,FLORENCE,AL,0.014753100,0.007558238,0.001384658,0.0138277
0105,35745,ESTILLFORK,AL,0.000564935,0.000253821,9.23105E-05,0.000527563
0105,35739,ARDMORE,AL,0.006952849,0.005302047,0.004338595,0.006751879
0105,35755,LANGSTON,AL,0.000658227,0.000169214,0.000184621,0.000606234
0105,35757,MADISON,AL,0.019599103,0.005189238,0.003969353,0.018025064
0105,35760,NEW HOPE,AL,0.006390505,0.002566417,0.002953937,0.005990615
0105,35765,PISGAH,AL,0.005328012,0.00177675,0.00166159,0.004944745
0105,35816,HUNTSVILLE,AL,0.020179587,0.036070844,0.090279701,0.023240532
0105,35804,HUNTSVILLE,AL,0.002925742,0.021151785,0.000184621,0.004352393
0105,35979,HIGDON,AL,0.000562344,0.000253821,9.23105E-05,0.000525249
0105,35631,FLORENCE,AL,0.001928036,0.009504202,0.000184621,0.002505924
0105,35774,TRENTON,AL,0.000191767,8.46071E-05,0.000276932,0.00018511
0105,35649,MOORESVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35896,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35809,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35613,ATHENS,AL,0.027505604,0.009927238,0.014031201,0.02572563
0105,35602,DECATUR,AL,0.003659121,0.015934345,0.000184621,0.004579153
0105,35671,TANNER,AL,0.004239605,0.004653393,0.001384658,0.004201992
0105,35756,MADISON,AL,0.026456069,0.00888375,0.026123881,0.025006016
0105,35750,HAZEL GREEN,AL,0.016598209,0.00817869,0.005354011,0.015625578
0105,35763,OWENS CROSS ROADS,AL,0.023633984,0.009137571,0.004707837,0.021970216
0105,35810,HUNTSVILLE,AL,0.036909960,0.028371595,0.022708391,0.035853449
0105,35802,HUNTSVILLE,AL,0.032390479,0.029753511,0.087602695,0.033558087
0105,35632,FLORENCE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35620,ELKMONT,AL,0.011775529,0.004117548,0.003877042,0.010949243
0105,35621,EVA,AL,0.003962320,0.001297309,0.001015416,0.003669801
0105,35652,ROGERSVILLE,AL,0.012552963,0.009052964,0.00341549,0.012036763
0105,35677,WATERLOO,AL,0.003511409,0.00177675,9.23105E-05,0.003283385
0105,35742,CAPSHAW,AL,0.000686733,0.003497095,9.23105E-05,0.00090241
0105,35754,LACEYS SPRING,AL,0.007320834,0.00403294,0.00341549,0.006953186
0105,35771,SECTION,AL,0.004817497,0.002058774,0.002584695,0.004535189
0105,35813,HUNTSVILLE,AL,0.001619654,0.003976536,0.000184621,0.001777054
0105,35805,HUNTSVILLE,AL,0.030620522,0.050792487,0.122588387,0.034580819
0105,35958,BRYANT,AL,0.004571310,0.001410119,0.000646174,0.004213561
0105,35775,VALHERMOSO SPRINGS,AL,0.000881092,5.64048E-05,9.23105E-05,0.000793658
0105,35087,JOPPA,AL,0.001067676,0.000169214,0,0.000967199
0105,35814,HUNTSVILLE,AL,0.003026809,0.013226916,0.000184621,0.003792436
0105,35016,ARAB,AL,0.000028506,0,0,2.54526E-05
0105,35767,RYLAND,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35601,DECATUR,AL,0.041743006,0.084691748,0.077448537,0.046161749
0105,35630,FLORENCE,AL,0.050255905,0.087568391,0.070894489,0.053834549
0105,35640,HARTSELLE,AL,0.034448087,0.03009194,0.018185175,0.033683037
0105,35648,LEXINGTON,AL,0.005576791,0.002707429,0.000923105,0.005224723
0105,35741,BROWNSBORO,AL,0.004716431,0.003243274,0.004800148,0.004597664
0105,35748,GURLEY,AL,0.010840017,0.004850809,0.000738484,0.010095424
0105,35761,NEW MARKET,AL,0.014968190,0.003638107,0.000738484,0.013681926
0105,35801,HUNTSVILLE,AL,0.030571284,0.10119014,0.075602326,0.037493984
0105,35824,HUNTSVILLE,AL,0.013636187,0.008517119,0.021877596,0.013422772
0105,35019,BAILEYTON,AL,0.000562344,0,0.000184621,0.000506738
0105,35895,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0105,35898,HUNTSVILLE,AL,0.000000000,2.82024E-05,0,2.31387E-06
0106,35068,FULTONDALE,AL,0.012004455,0.007279741,0.014770459,0.011676491
0106,35040,CALERA,AL,0.026933642,0.019070433,0.013173653,0.026042553
0106,35006,ADGER,AL,0.005380062,0.00171105,0.000665336,0.004996347
0106,35111,MC CALLA,AL,0.000349968,0.00012444,0.000266134,0.000330254
0106,35079,HAYDEN,AL,0.012612733,0.003235441,0.003193613,0.011681495
0106,35078,HARPERSVILLE,AL,0.003074718,0.00227103,0.001197605,0.002974791
0106,35186,WILSONVILLE,AL,0.007060464,0.0015555,0.003060546,0.006542538
0106,35183,WEOGUFKA,AL,0.001169337,0.00055998,0,0.001098346
0106,35136,ROCKFORD,AL,0.003321918,0.00245769,0.000532269,0.003199964
0106,35260,BIRMINGHAM,AL,0.001069346,0.004822051,0.000133067,0.001353542
0106,36026,EQUALITY,AL,0.001005463,9.333E-05,0.000133067,0.000915705
0106,35224,BIRMINGHAM,AL,0.000316638,0.00105774,0.000266134,0.000375289
0106,35063,EMPIRE,AL,0.000936025,0.0003111,0.000399202,0.000875674
0106,35255,BIRMINGHAM,AL,0.002035924,0.004448731,0.000133067,0.00219419
0106,36319,COLUMBIA,AL,0.000013888,0,0,1.25096E-05
0106,35060,DOCENA,AL,0.000005555,3.111E-05,0,7.50578E-06
0106,35181,WATSON,AL,0.000002778,3.111E-05,0,5.00385E-06
0106,35007,ALABASTER,AL,0.036546650,0.046198357,0.041916168,0.037423816
0106,35121,ONEONTA,AL,0.020484233,0.022803634,0.022355289,0.020705944
0106,35094,LEEDS,AL,0.015245825,0.018759333,0.012641384,0.015479419
0106,35126,PINSON,AL,0.026408690,0.011884022,0.004391218,0.024826616
0106,35130,QUINTON,AL,0.002024814,0.00077775,0,0.001886453
0106,35176,VANDIVER,AL,0.001394317,0.00055998,0.000665336,0.001313511
0106,35205,BIRMINGHAM,AL,0.001719287,6.222E-05,0.012109115,0.001781372
0106,35209,BIRMINGHAM,AL,0.018964928,0.039011946,0.096340652,0.022031965
0106,35244,BIRMINGHAM,AL,0.043293254,0.069530861,0.0499002,0.045527556
0106,35232,BIRMINGHAM,AL,0.002571986,0.007995271,0.000266134,0.002964783
0106,35219,BIRMINGHAM,AL,0.001808168,0.006595321,0.000133067,0.002161664
0106,35266,BIRMINGHAM,AL,0.001780392,0.008524141,0.000266134,0.002294267
0106,36758,PLANTERSVILLE,AL,0.000733266,0.00021777,0,0.000678022
0106,35148,SUMITON,AL,0.000108323,0,0,9.75751E-05
0106,35074,GREEN POND,AL,0.000000000,3.111E-05,0,2.50193E-06
0106,36016,CLAYTON,AL,0.000002778,0,0,2.50193E-06
0106,35061,DOLOMITE,AL,0.002280347,0.004666501,0.000133067,0.002431873
0106,35034,BRENT,AL,0.004119067,0.003515431,0.005189621,0.00409065
